category,item,amount,total
Übersicht,Zuschüsse,2002320,21,3741799,6235126047
Übersicht,Spenden,1509852,3741799,6235126047
Übersicht,wirtschaftliche Einnahmen,212723,26351260504,3741799,6235126047
Übersicht,sonstiges,16904,15,3741799,6235126047
